Simulation_ID-0_NAME-TEST
Particle Count: 4
1.0,0.0,0.0_0.0,0.0,0.0_1836.15_1_false;-1.0,0.0,0.0_0.0,0.0,0.0_1836.15_1_false;2.0,0.0,0.0_0.0,0.065,0.0_1.0_-1_false;-2.0,0.0,0.0_0.0,0.065,0.0_1.0_-1_false;
3.6263313384749782,-0.12580435277083704,0.0_9.418502439273322E-4,-4.0640482772898614E-5,0.0_1836.15_1_false;-3.4155240846673416,-0.04199961375194916,0.0_-8.877982816574817E-4,-2.3039963569479602E-5,0.0_1836.15_1_false;-371.1738901628381,405.35398624549936,0.0_-0.0950009613471651,0.10312914567102628,0.0_1.0_-1_false;-15.899848916073593,478.78926688531425,0.0_-0.004246549174631394,0.14379770588053176,0.0_1.0_-1_false;
3.627273243615272,-0.1258449938886048,0.0_9.419051402940525E-4,-4.0641117767735863E-5,0.0_1836.15_1_false;-3.4164119378583275,-0.04202265304352541,0.0_-8.87853190985876E-4,-2.3039291576250805E-5,0.0_1836.15_1_false;-371.2688911390442,405.45711535907657,0.0_-0.09500097620607631,0.10312911357718932,0.0_1.0_-1_false;-15.904095426589736,478.933064555354,0.0_-0.004246510516142523,0.14379767003977206,0.0_1.0_-1_false;
3.6282152036234168,-0.12588563564100588,0.0_9.419600081444582E-4,-4.064175240110248E-5,0.0_1836.15_1_false;-3.4172998459301187,-0.042045691663490925,0.0_-8.879080717912565E-4,-2.3038619965512825E-5,0.0_1836.15_1_false;-371.36389213010017,405.5602444405743,0.0_-0.09500099105600295,0.10312908149773323,0.0_1.0_-1_false;-15.908341898468676,479.07686218957724,0.0_-0.004246471878938966,0.14379763422322778,0.0_1.0_-1_false;
3.6291572184709158,-0.12592627802767917,0.0_9.420148474990545E-4,-4.064238667328424E-5,0.0_1836.15_1_false;-3.418187808854213,-0.042068729612227886,0.0_-8.879629240941334E-4,-2.3037948736961893E-5,0.0_1836.15_1_false;-371.45889313599713,405.66337349000696,0.0_-0.09500100589695262,0.10312904943264875,0.0_1.0_-1_false;-15.91258833173168,479.2206597880081,0.0_-0.004246433263003546,0.14379759843087497,0.0_1.0_-1_false;
3.630099288129294,-0.12596692104826374,0.0_9.420696583783278E-4,-4.0643020584566594E-5,0.0_1836.15_1_false;-3.419075826602128,-0.04209176689011818,0.0_-8.880177479149988E-4,-2.3037277890294543E-5,0.0_1836.15_1_false;-371.5538941567261,405.7665025073889,0.0_-0.09500102072893293,0.10312901738192669,0.0_1.0_-1_false;-15.9168347264,479.3644573506708,0.0_-0.004246394668319105,0.1437975626626899,0.0_1.0_-1_false;
3.631041412570097,-0.12600756470239896,0.0_9.42124440802747E-4,-4.0643654135234745E-5,0.0_1836.15_1_false;-3.419963899145402,-0.04211480349754339,0.0_-8.880725432743263E-4,-2.3036607425207607E-5,0.0_1836.15_1_false;-371.648895192278,405.86963149273447,0.0_-0.0950010355519515,0.10312898534555777,0.0_1.0_-1_false;-15.921081082494869,479.5082548775895,0.0_-0.004246356094868502,0.14379752691864875,0.0_1.0_-1_false;
3.6319835917648895,-0.12604820898972455,0.0_9.421791947927625E-4,-4.064428732557361E-5,0.0_1836.15_1_false;-3.4208520264555946,-0.042137839434884784,0.0_-8.881273101925718E-4,-2.3035937341398224E-5,0.0_1836.15_1_false;-371.74389624264404,405.972760446058,0.0_-0.09500105036601589,0.10312895332353283,0.0_1.0_-1_false;-15.925327400037503,479.6520523687882,0.0_-0.004246317542634614,0.1437974911987278,0.0_1.0_-1_false;
3.632925825685258,-0.12608885390988042,0.0_9.422339203688066E-4,-4.064492015586782E-5,0.0_1836.15_1_false;-3.4217402085042847,-0.042160874702523346,0.0_-8.881820486901727E-4,-2.3035267638563823E-5,0.0_1836.15_1_false;-371.83889730781516,406.0758893673738,0.0_-0.0950010651711337,0.10312892131584264,0.0_1.0_-1_false;-15.929573679049103,479.7958498242911,0.0_-0.004246279011600337,0.14379745550290332,0.0_1.0_-1_false;
3.6338681143028095,-0.12612949946250682,0.0_9.422886175512936E-4,-4.0645552626401727E-5,0.0_1836.15_1_false;-3.422628445263072,-0.04218390930083975,0.0_-8.882367587875486E-4,-2.3034598316402143E-5,0.0_1836.15_1_false;-371.93389838778245,406.1790182566963,0.0_-0.0950010799673125,0.103128889322478,0.0_1.0_-1_false;-15.933819919550851,479.9396472441223,0.0_-0.004246240501748584,0.14379741983115163,0.0_1.0_-1_false;
3.63481045758917,-0.12617014564724427,0.0_9.423432863606199E-4,-4.064618473745941E-5,0.0_1836.15_1_false;-3.4235167367035775,-0.04220694323021436,0.0_-8.882914405051007E-4,-2.3033929374611216E-5,0.0_1836.15_1_false;-372.028899482537,406.28214711403973,0.0_-0.09500109475455984,0.10312885734342972,0.0_1.0_-1_false;-15.938066121563914,480.08344462830576,0.0_-0.004246202013062287,0.14379738418344906,0.0_1.0_-1_false;
3.635752855515987,-0.1262107924637336,0.0_9.423979268171633E-4,-4.064681648932466E-5,0.0_1836.15_1_false;-3.4244050827974406,-0.04222997649102725,0.0_-8.883460938632123E-4,-2.303326081288938E-5,0.0_1836.15_1_false;-372.12390059206984,406.3852759394184,0.0_-0.09500110953288331,0.10312882537868862,0.0_1.0_-1_false;-15.942312285109438,480.2272419768655,0.0_-0.004246163545524395,0.143797348559772,0.0_1.0_-1_false;
3.6366953080549282,-0.1262514399116159,0.0_9.424525389412837E-4,-4.064744788228099E-5,0.0_1836.15_1_false;-3.425293483516323,-0.042253009083658186,0.0_-8.884007188822485E-4,-2.303259263093527E-5,0.0_1836.15_1_false;-372.21890171637216,406.4884047328467,0.0_-0.09500112430229044,0.10312879342824552,0.0_1.0_-1_false;-15.946558410208555,480.3710392898256,0.0_-0.004246125099117874,0.14379731296009685,0.0_1.0_-1_false;
3.6376378151776816,-0.1262920879905325,0.0_9.425071227533233E-4,-4.064807891661164E-5,0.0_1836.15_1_false;-3.4261819388319052,-0.042276041008486635,0.0_-8.884553155825563E-4,-2.303192482844782E-5,0.0_1836.15_1_false;-372.31390285543495,406.59153349433876,0.0_-0.09500113906278876,0.10312876149209124,0.0_1.0_-1_false;-15.95080449688238,480.51483656721,0.0_-0.004246086673825712,0.1437972773844,0.0_1.0_-1_false;
3.638580376855955,-0.1263327367001251,0.0_9.425616782736061E-4,-4.064870959259958E-5,0.0_1836.15_1_false;-3.42707044871589,-0.04229907226589176,0.0_-8.885098839844651E-4,-2.3031257405126253E-5,0.0_1836.15_1_false;-372.40890400924934,406.694662223909,0.0_-0.09500115381438583,0.10312872957021663,0.0_1.0_-1_false;-15.95505054515201,480.65863380904267,0.0_-0.004246048269630909,0.14379724183265796,0.0_1.0_-1_false;
3.6395229930614774,-0.12637338604003562,0.0_9.426162055224378E-4,-4.0649339910527476E-5,0.0_1836.15_1_false;-3.427959013139998,-0.04232210285625243,0.0_-8.885644241082857E-4,-2.3030590360670107E-5,0.0_1836.15_1_false;-372.5039051778064,406.7977909215716,0.0_-0.09500116855708914,0.10312869766261253,0.0_1.0_-1_false;-15.959296555038527,480.8024310153475,0.0_-0.004246009886516487,0.1437972063048472,0.0_1.0_-1_false;
3.6404656637659976,-0.1264140360099063,0.0_9.426707045201064E-4,-4.064996987067774E-5,0.0_1836.15_1_false;-3.428847632075972,-0.04234513277994721,0.0_-8.886189359743114E-4,-2.302992369477921E-5,0.0_1836.15_1_false;-372.5989063610973,406.90091958734087,0.0_-0.09500118329090623,0.1031286657692698,0.0_1.0_-1_false;-15.963542526562993,480.94622818614846,0.0_-0.004245971524465485,0.14379717080094426,0.0_1.0_-1_false;
3.6414083889412843,-0.12645468660937964,0.0_9.42725175286882E-4,-4.065059947333249E-5,0.0_1836.15_1_false;-3.429736305495575,-0.042368162037354364,0.0_-8.886734196028171E-4,-2.3029257407153683E-5,0.0_1836.15_1_false;-372.69390755911314,407.004048221231,0.0_-0.09500119801584461,0.10312863389017927,0.0_1.0_-1_false;-15.967788459746453,481.0900253214694,0.0_-0.004245933183460959,0.1437971353209257,0.0_1.0_-1_false;
3.642351168559127,-0.1264953378380984,0.0_9.427796178430165E-4,-4.065122871877359E-5,0.0_1836.15_1_false;-3.4306250333705894,-0.042391190628851855,0.0_-8.887278750140603E-4,-2.302859149749395E-5,0.0_1836.15_1_false;-372.78890877184506,407.10717682325634,0.0_-0.09500121273191178,0.10312860202533185,0.0_1.0_-1_false;-15.972034354609939,481.23382242133414,0.0_-0.004245894863485981,0.1437970998647681,0.0_1.0_-1_false;
3.643294002591336,-0.1265359896957057,0.0_9.428340322087442E-4,-4.06518576072826E-5,0.0_1836.15_1_false;-3.4315138156728175,-0.042414218554817355,0.0_-8.887823022282801E-4,-2.3027925965500732E-5,0.0_1836.15_1_false;-372.8839099992842,407.21030539343104,0.0_-0.09500122743911525,0.10312857017471838,0.0_1.0_-1_false;-15.976280211174462,481.3776194857666,0.0_-0.004245856564523645,0.14379706443244802,0.0_1.0_-1_false;
3.6442368910097405,-0.12657664218184483,0.0_9.428884184042812E-4,-4.0652486139140834E-5,0.0_1836.15_1_false;-3.4324026523740834,-0.04243724581562823,0.0_-8.888367012656979E-4,-2.3027260810875045E-5,0.0_1836.15_1_false;-372.97891124142166,407.3134339317694,0.0_-0.09500124213746247,0.10312853833832976,0.0_1.0_-1_false;-15.98052602946102,481.52141651479053,0.0_-0.00424581828655706,0.14379702902394215,0.0_1.0_-1_false;
3.6451798337861905,-0.12661729529615948,0.0_9.429427764498257E-4,-4.0653114314629294E-5,0.0_1836.15_1_false;-3.43329154344623,-0.042460272411661545,0.0_-8.888910721465169E-4,-2.30265960333182E-5,0.0_1836.15_1_false;-373.0739124982486,407.41656243828555,0.0_-0.09500125682696094,0.10312850651615686,0.0_1.0_-1_false;-15.984771809490589,481.66521350842976,0.0_-0.004245780029569353,0.14379699363922718,0.0_1.0_-1_false;
3.646122830892556,-0.1266579490382935,0.0_9.429971063655582E-4,-4.065374213402874E-5,0.0_1836.15_1_false;-3.434180488861121,-0.042483298343294076,0.0_-8.889454148909228E-4,-2.302593163253181E-5,0.0_1836.15_1_false;-373.1689137697562,407.5196909129937,0.0_-0.09500127150761814,0.10312847470819059,0.0_1.0_-1_false;-15.989017551284132,481.80901046670806,0.0_-0.004245741793543669,0.14379695827827982,0.0_1.0_-1_false;
3.647065882300728,-0.12669860340789113,0.0_9.430514081716413E-4,-4.0654369597619634E-5,0.0_1836.15_1_false;-3.43506948859064,-0.04250632361090229,0.0_-8.889997295190832E-4,-2.3025267608217765E-5,0.0_1836.15_1_false;-373.2639150559357,407.6228193559081,0.0_-0.0950012861794415,0.10312844291442187,0.0_1.0_-1_false;-15.993263254862596,481.95280738964914,0.0_-0.0042457035784631714,0.14379692294107677,0.0_1.0_-1_false;
3.648008987982616,-0.12673925840459682,0.0_9.431056818882199E-4,-4.0654996705682175E-5,0.0_1836.15_1_false;-3.435958542606691,-0.04252934821486237,0.0_-8.89054016051148E-4,-2.3024603960078274E-5,0.0_1836.15_1_false;-373.35891635677814,407.72594776704295,0.0_-0.09500130084243848,0.10312841113484159,0.0_1.0_-1_false;-15.997508920246906,482.09660427727675,0.0_-0.004245665384311039,0.14379688762759474,0.0_1.0_-1_false;
3.6489521479101517,-0.12677991402805533,0.0_9.431599275354207E-4,-4.0655623458496285E-5,0.0_1836.15_1_false;-3.436847650881198,-0.04255237215555019,0.0_-8.891082745072491E-4,-2.3023940687815833E-5,0.0_1836.15_1_false;-373.45391767227477,407.8290761464124,0.0_-0.09500131549661656,0.10312837936944066,0.0_1.0_-1_false;-16.001754547457978,482.24040112961455,0.0_-0.004245627211070469,0.1437968523378106,0.0_1.0_-1_false;
3.649895362055285,-0.12682057027791166,0.0_9.432141451333528E-4,-4.065624985634161E-5,0.0_1836.15_1_false;-3.4377368133861057,-0.04257539543334132,0.0_-8.891625049075007E-4,-2.3023277791133222E-5,0.0_1836.15_1_false;-373.54891900241677,407.9322044940306,0.0_-0.09500133014198316,0.10312834761821002,0.0_1.0_-1_false;-16.006000136516704,482.38419794668624,0.0_-0.004245589058724679,0.14379681707170114,0.0_1.0_-1_false;
3.650838630389987,-0.12686122715381115,0.0_9.432683347021075E-4,-4.0656875899497516E-5,0.0_1836.15_1_false;-3.4386260300933778,-0.04259841804861106,0.0_-8.892167072719993E-4,-2.3022615269733525E-5,0.0_1836.15_1_false;-373.6439203471953,408.0353328099117,0.0_-0.0950013447785457,0.1031283158811406,0.0_1.0_-1_false;-16.010245687443962,482.52799472851547,0.0_-0.0042455509272569,0.14379678182924324,0.0_1.0_-1_false;
3.6517819528862487,-0.1269018846553994,0.0_9.433224962617585E-4,-4.065750158824311E-5,0.0_1836.15_1_false;-3.4395153009749984,-0.04262144000173438,0.0_-8.892708816208236E-4,-2.3021953123320122E-5,0.0_1836.15_1_false;-373.7389217066016,408.13846109406995,0.0_-0.0950013594063116,0.10312828415822334,0.0_1.0_-1_false;-16.01449120026061,482.6717914751259,0.0_-0.004245512816650382,0.14379674661041378,0.0_1.0_-1_false;
3.6527253295160813,-0.12694254278232225,0.0_9.433766298323615E-4,-4.065812692285721E-5,0.0_1836.15_1_false;-3.4404046260029726,-0.042644461293085974,0.0_-8.893250279740344E-4,-2.3021291351596676E-5,0.0_1836.15_1_false;-373.8339230806269,408.2415893465194,0.0_-0.0950013740252883,0.10312825244944918,0.0_1.0_-1_false;-16.0187366749875,482.81558818654105,0.0_-0.004245474726888394,0.1437967114151896,0.0_1.0_-1_false;
3.653668760251515,-0.12698320153422588,0.0_9.434307354339546E-4,-4.065875190361837E-5,0.0_1836.15_1_false;-3.441294005149324,-0.04266748192304024,0.0_-8.893791463516747E-4,-2.3020629954267156E-5,0.0_1836.15_1_false;-373.92892446926237,408.3447175672742,0.0_-0.09500138863548317,0.10312822075480908,0.0_1.0_-1_false;-16.022982111645454,482.9593848627846,0.0_-0.0042454366579542215,0.1437966762435477,0.0_1.0_-1_false;
3.6546122450646017,-0.12702386091075668,0.0_9.434848130865581E-4,-4.065937653080487E-5,0.0_1836.15_1_false;-3.442183438386098,-0.04269050189197128,0.0_-8.894332367737702E-4,-2.301996893103581E-5,0.0_1836.15_1_false;-374.02392587249926,408.4478457563485,0.0_-0.09500140323690363,0.103128189074294,0.0_1.0_-1_false;-16.027227510255287,483.1031815038801,0.0_-0.004245398609831167,0.14379664109546506,0.0_1.0_-1_false;
3.655555783927412,-0.12706452091156137,0.0_9.435388628101747E-4,-4.066000080469472E-5,0.0_1836.15_1_false;-3.4430729256853585,-0.04271352120025289,0.0_-8.894872992603284E-4,-2.3019308281607186E-5,0.0_1836.15_1_false;-374.1189272903288,408.5509739137564,0.0_-0.09500141782955708,0.1031281574078949,0.0_1.0_-1_false;-16.03147287083779,483.246978109851,0.0_-0.0042453605825025515,0.14379660597091862,0.0_1.0_-1_false;
3.656499376812037,-0.12710518153628694,0.0_9.435928846247895E-4,-4.0660624725565645E-5,0.0_1836.15_1_false;-3.44396246701919,-0.04273653984825857,0.0_-8.895413338313395E-4,-2.3018648005686127E-5,0.0_1836.15_1_false;-374.21392872274225,408.654102039512,0.0_-0.09500143241345088,0.10312812575560278,0.0_1.0_-1_false;-16.03571819341374,483.3907746807209,0.0_-0.004245322575951711,0.14379657086988545,0.0_1.0_-1_false;
3.657443023690587,-0.12714584278458063,0.0_9.436468785503697E-4,-4.066124829369512E-5,0.0_1836.15_1_false;-3.4448520623596965,-0.042759557836361546,0.0_-8.895953405067757E-4,-2.3017988102977762E-5,0.0_1836.15_1_false;-374.30893016973084,408.7572301336294,0.0_-0.09500144698859243,0.1031280941174086,0.0_1.0_-1_false;-16.0399634780039,483.5345712165132,0.0_-0.004245284590162002,0.14379653579234264,0.0_1.0_-1_false;
3.6583867245351938,-0.12718650465609,0.0_9.437008446068651E-4,-4.0661871509360334E-5,0.0_1836.15_1_false;-3.4457417116790032,-0.042782575164934736,0.0_-8.89649319306592E-4,-2.301732857318751E-5,0.0_1836.15_1_false;-374.40393163128584,408.86035819612266,0.0_-0.09500146155498908,0.10312806249330336,0.0_1.0_-1_false;-16.04420872462902,483.6783677172515,0.0_-0.004245246625116796,0.1437965007382672,0.0_1.0_-1_false;
3.659330479318008,-0.12722716715046284,0.0_9.437547828142077E-4,-4.0662494372838204E-5,0.0_1836.15_1_false;-3.446631414949254,-0.04280559183435076,0.0_-8.897032702507252E-4,-2.3016669416021094E-5,0.0_1836.15_1_false;-374.4989331073985,408.96348622700594,0.0_-0.09500147611264818,0.10312803088327806,0.0_1.0_-1_false;-16.04845393330982,483.8221641829591,0.0_-0.004245208680799484,0.14379646570763624,0.0_1.0_-1_false;
3.6602742880112005,-0.12726783026734725,0.0_9.438086931923118E-4,-4.066311688440538E-5,0.0_1836.15_1_false;-3.447521172142613,-0.04282860784498194,0.0_-8.897571933590949E-4,-2.3016010631184505E-5,0.0_1836.15_1_false;-374.59393459806006,409.06661422629327,0.0_-0.0950014906615771,0.10312799928732368,0.0_1.0_-1_false;-16.052699104067013,483.96596061365955,0.0_-0.0042451707571934715,0.14379643070042697,0.0_1.0_-1_false;
3.6612181505869614,-0.1273084940063916,0.0_9.438625757610745E-4,-4.066373904433823E-5,0.0_1836.15_1_false;-3.448410983231265,-0.042851623197200324,0.0_-8.898110886516031E-4,-2.3015352218384046E-5,0.0_1836.15_1_false;-374.6889361032618,409.1697421939987,0.0_-0.0950015052017832,0.10312796770543126,0.0_1.0_-1_false;-16.056944236921296,484.10975700937615,0.0_-0.0042451328542821845,0.14379639571661654,0.0_1.0_-1_false;
3.6621620670175017,-0.12734915836724453,0.0_9.43916430540375E-4,-4.0664360852912874E-5,0.0_1836.15_1_false;-3.449300848187413,-0.04287463789137765,0.0_-8.89864956148134E-4,-2.3014694177326302E-5,0.0_1836.15_1_false;-374.7839376229951,409.27287013013625,0.0_-0.09500151973327378,0.1031279361375918,0.0_1.0_-1_false;-16.061189331893345,484.25355337013235,0.0_-0.004245094972049064,0.14379636075618216,0.0_1.0_-1_false;
3.663106037275052,-0.12738982334955493,0.0_9.439702575500749E-4,-4.066498231040514E-5,0.0_1836.15_1_false;-3.4501907669832814,-0.04289765192788537,0.0_-8.899187958685543E-4,-2.3014036507718144E-5,0.0_1836.15_1_false;-374.8789391572512,409.37599803472006,0.0_-0.09500153425605619,0.10312790458379635,0.0_1.0_-1_false;-16.065434389003823,484.39734969595145,0.0_-0.004245057110477569,0.14379632581910104,0.0_1.0_-1_false;
3.664050061331862,-0.12743048895297202,0.0_9.440240568100187E-4,-4.066560341709061E-5,0.0_1836.15_1_false;-3.4510807395911143,-0.04292066530709463,0.0_-8.899726078327134E-4,-2.3013379209266735E-5,0.0_1836.15_1_false;-374.9739407060213,409.4791259077641,0.0_-0.09500154877013774,0.10312787304403594,0.0_1.0_-1_false;-16.069679408273373,484.5411459868568,0.0_-0.004245019269551177,0.14379629090535043,0.0_1.0_-1_false;
3.6649941391602017,-0.12747115517714527,0.0_9.440778283400329E-4,-4.066622417324457E-5,0.0_1836.15_1_false;-3.451970765983175,-0.04294367802937631,0.0_-8.900263920604428E-4,-2.301272228167953E-5,0.0_1836.15_1_false;-375.0689422692968,409.5822537492824,0.0_-0.09500156327552575,0.1031278415183016,0.0_1.0_-1_false;-16.073924389722627,484.6849422428717,0.0_-0.004244981449253379,0.14379625601490761,0.0_1.0_-1_false;
3.6659382707323616,-0.12751182202172442,0.0_9.441315721599268E-4,-4.066684457914206E-5,0.0_1836.15_1_false;-3.4528608461317463,-0.04296669009510098,0.0_-8.900801485715569E-4,-2.301206572466427E-5,0.0_1836.15_1_false;-375.16394384706905,409.685381559289,0.0_-0.09500157777222751,0.10312781000658437,0.0_1.0_-1_false;-16.078169333372195,484.82873846401947,0.0_-0.004244943649567688,0.14379622114774995,0.0_1.0_-1_false;
3.666882456020651,-0.12755248948635947,0.0_9.441852882894922E-4,-4.0667464635057834E-5,0.0_1836.15_1_false;-3.453750980009132,-0.042989701504638905,0.0_-8.901338773858523E-4,-2.3011409537928984E-5,0.0_1836.15_1_false;-375.2589454393293,409.78850933779785,0.0_-0.09500159226025033,0.10312777850887532,0.0_1.0_-1_false;-16.082414239242674,484.9725346503233,0.0_-0.00424490587047763,0.14379618630385477,0.0_1.0_-1_false;
3.6678266949974,-0.12759315757070075,0.0_9.442389767485031E-4,-4.0668084341266384E-5,0.0_1836.15_1_false;-3.454641167587655,-0.043012712258360085,0.0_-8.901875785231083E-4,-2.301075372118199E-5,0.0_1836.15_1_false;-375.3539470460689,409.891637084823,0.0_-0.09500160673960151,0.1031277470251655,0.0_1.0_-1_false;-16.08665910735464,485.1163308018065,0.0_-0.004244868111966752,0.14379615148319944,0.0_1.0_-1_false;
3.668770987634957,-0.1276338262743988,0.0_9.442926375567164E-4,-4.066870369804194E-5,0.0_1836.15_1_false;-3.455531408839658,-0.043035722356634214,0.0_-8.902412520030866E-4,-2.3010098274131893E-5,0.0_1836.15_1_false;-375.44894866727924,409.99476480037845,0.0_-0.09500162121028832,0.10312771555544599,0.0_1.0_-1_false;-16.090903937728662,485.26012691849223,0.0_-0.004244830374018615,0.14379611668576134,0.0_1.0_-1_false;
3.6697153339056907,-0.12767449559710445,0.0_9.443462707338715E-4,-4.066932270565845E-5,0.0_1836.15_1_false;-3.456421703737503,-0.043058731799830705,0.0_-8.902948978455317E-4,-2.3009443196487586E-5,0.0_1836.15_1_false;-375.54395030295154,410.09789248447817,0.0_-0.09500163567231804,0.10312768409970786,0.0_1.0_-1_false;-16.09514873038528,485.4039230004038,0.0_-0.004244792656616799,0.14379608191151794,0.0_1.0_-1_false;
3.6706597337819904,-0.12771516553846884,0.0_9.443998762996903E-4,-4.066994136438962E-5,0.0_1836.15_1_false;-3.4573120522535734,-0.043081740588318665,0.0_-8.903485160701703E-4,-2.300878848795825E-5,0.0_1836.15_1_false;-375.63895195307725,410.2010201371361,0.0_-0.09500165012569793,0.1031276526579422,0.0_1.0_-1_false;-16.099393485345026,485.5477190475642,0.0_-0.0042447549597449,0.14379604716044667,0.0_1.0_-1_false;
